album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
"Around the World, Vol. 1",6,0eRkDYZh8jrcuJe4W2crdj,Riviera Nights,spotify:track:0eRkDYZh8jrcuJe4W2crdj,0.946,0.336,0.159,0.911,0.129,-19.618,0.0344,59.626,0.456,1
"Around the World, Vol. 1",7,0JtepJoZdNWTcWhPudc07d,Vienna City Of My Dreams,spotify:track:0JtepJoZdNWTcWhPudc07d,0.971,0.174,0.268,0.735,0.236,-14.461,0.0374,119.559,0.0447,3
"Around the World, Vol. 1",8,7vAT90bvJfEpkIaL7v59Bx,Wonderful Copenhagen,spotify:track:7vAT90bvJfEpkIaL7v59Bx,0.964,0.256,0.285,0.884,0.0433,-11.913,0.0349,185.795,0.536,2
"Around the World, Vol. 1",9,24rJTbJfrICXACkjmEElUk,Sunrise On The Canyon,spotify:track:24rJTbJfrICXACkjmEElUk,0.635,0.249,0.163,0.928,0.0877,-17.236,0.0327,91.051,0.114,4
"Around the World, Vol. 1",10,20W8AdLycfDYyoglxMG8Ui,Stars Over Crete,spotify:track:20W8AdLycfDYyoglxMG8Ui,0.893,0.344,0.275,0.788,0.115,-11.533,0.0279,81.687,0.304,2
"Around the World, Vol. 1",11,1tHiJfuhAO9XPX9mNWDCYZ,La Belle Suisse,spotify:track:1tHiJfuhAO9XPX9mNWDCYZ,0.837,0.186,0.361,0.946,0.33,-11.476,0.0319,180.296,0.461,1
"Around the World, Vol. 1",12,0ilnqZAcQQx049irRn0QP6,Pacific Blue,spotify:track:0ilnqZAcQQx049irRn0QP6,0.94,0.218,0.175,0.897,0.12,-16.963,0.0336,82.483,0.0586,3
"Around the World, Vol. 1",13,3IIrUZFBDnzJFoLfz2IR01,Viennese Lullaby,spotify:track:3IIrUZFBDnzJFoLfz2IR01,0.976,0.2,0.286,0.856,0.0976,-12.712,0.0325,87.504,0.039,1
"Around the World, Vol. 1",14,6ndlxwW1xbFTzSscXz4iA6,By The Time I Get To Phoenix,spotify:track:6ndlxwW1xbFTzSscXz4iA6,0.396,0.272,0.288,0.966,0.245,-15.97,0.0297,94.349,0.347,4
"Around the World, Vol. 1",15,2hoFxDBmLG2FHQxy3wVwnS,Samba Caracas,spotify:track:2hoFxDBmLG2FHQxy3wVwnS,0.582,0.562,0.536,0.879,0.126,-14.523,0.0368,113.694,0.967,1
"Around the World, Vol. 1",16,1M7btHyPWn1ovzvSxhh5f0,Samba Du Brazil,spotify:track:1M7btHyPWn1ovzvSxhh5f0,0.302,0.41,0.46,0.476,0.131,-10.869,0.0321,104.973,0.913,1
"Around the World, Vol. 1",17,1bFOxplTfnPjIp0uga1Jh4,Samba Du Brazil - Alternate Version,spotify:track:1bFOxplTfnPjIp0uga1Jh4,0.628,0.437,0.464,0.891,0.351,-14.027,0.0358,96.273,0.784,1
"Around the World, Vol. 1",18,6bJaIKYO6AApez8e935tx8,Berkely Square,spotify:track:6bJaIKYO6AApez8e935tx8,0.925,0.241,0.339,0.95,0.18,-15.272,0.0365,75.956,0.151,3
"Around the World, Vol. 1",19,5IIsvw7UtHVfQSOv4Nz2re,London By Night,spotify:track:5IIsvw7UtHVfQSOv4Nz2re,0.653,0.431,0.275,0.823,0.179,-17.544,0.0256,100.236,0.192,1
"Around the World, Vol. 1",20,1EWjcRKSbbPDYeip580WLx,London By Night - Alternate Version,spotify:track:1EWjcRKSbbPDYeip580WLx,0.953,0.0783,0.193,0.941,0.177,-16.232,0.036,76.939,0.0388,1
