album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
A Matter of Trust - The Bridge to Russia: The Music (Live),1,3pXiNETOltmt2I66SiwLV0,Odoya,spotify:track:3pXiNETOltmt2I66SiwLV0,0.992,0.351,0.345,0.0,0.0569,-14.094,0.0437,116.999,0.171,33
A Matter of Trust - The Bridge to Russia: The Music (Live),2,7dfz7gkRWhAtvHlTETo5hB,"Prelude / Angry Young Man - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:7dfz7gkRWhAtvHlTETo5hB,0.182,0.395,0.919,0.00236,0.715,-4.394,0.0901,97.877,0.397,33
A Matter of Trust - The Bridge to Russia: The Music (Live),3,1bYS7SF60gdZr7hUT1Jz4r,"Honesty - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:1bYS7SF60gdZr7hUT1Jz4r,0.688,0.45,0.452,0.0,0.198,-9.805,0.0677,143.648,0.34,33
A Matter of Trust - The Bridge to Russia: The Music (Live),4,5tzPsIM59tgAfUvHYjsKnP,"The Ballad of Billy the Kid - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:5tzPsIM59tgAfUvHYjsKnP,0.141,0.403,0.768,0.000156,0.891,-6.865,0.0885,89.01,0.301,31
A Matter of Trust - The Bridge to Russia: The Music (Live),5,3KVdMDldNCz2UwJWRRVZWc,"She's Always A Woman - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:3KVdMDldNCz2UwJWRRVZWc,0.733,0.321,0.305,0.0,0.405,-11.277,0.0346,109.51,0.345,31
A Matter of Trust - The Bridge to Russia: The Music (Live),6,2Hx3F79YIcBsZGYQDlJO21,"Scenes from an Italian Restaurant - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:2Hx3F79YIcBsZGYQDlJO21,0.0954,0.376,0.872,0.0,0.948,-6.094,0.145,102.433,0.309,30
A Matter of Trust - The Bridge to Russia: The Music (Live),7,2RtucvU2NKmOCT2ut6nlTE,"Goodnight Saigon - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:2RtucvU2NKmOCT2ut6nlTE,0.358,0.408,0.648,0.0,0.451,-6.246,0.0453,119.755,0.23,29
A Matter of Trust - The Bridge to Russia: The Music (Live),8,5PQYpCtSvA5AgGhx6C1KeO,"Stiletto - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:5PQYpCtSvA5AgGhx6C1KeO,0.0108,0.447,0.887,0.00131,0.963,-5.749,0.0511,94.841,0.4,27
A Matter of Trust - The Bridge to Russia: The Music (Live),9,5Tu0B5xqs8rXuXJpnDanZz,"Big Man on Mulberry Street - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:5Tu0B5xqs8rXuXJpnDanZz,0.0584,0.496,0.841,1.91e-06,0.177,-5.663,0.0929,118.022,0.506,27
A Matter of Trust - The Bridge to Russia: The Music (Live),10,4o9VttHs7idmHQm9DhtXxR,"Baby Grand - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:4o9VttHs7idmHQm9DhtXxR,0.357,0.491,0.509,9.69e-06,0.847,-8.732,0.0452,89.428,0.161,25
A Matter of Trust - The Bridge to Russia: The Music (Live),11,100JiscJNJEtAAlWDxzzok,"What's Your Name - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:100JiscJNJEtAAlWDxzzok,0.725,0.53,0.383,0.0,0.484,-10.571,0.473,93.697,0.276,25
A Matter of Trust - The Bridge to Russia: The Music (Live),12,7tYSqO9vGDMaqR07OGX5jB,"The Longest Time - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:7tYSqO9vGDMaqR07OGX5jB,0.73,0.451,0.56,0.0,0.766,-8.387,0.0475,93.017,0.375,26
A Matter of Trust - The Bridge to Russia: The Music (Live),13,3vkuqDPSYqJvhPEEr4wR52,"An Innocent Man - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:3vkuqDPSYqJvhPEEr4wR52,0.0593,0.568,0.549,0.0,0.788,-6.521,0.026,105.363,0.517,24
A Matter of Trust - The Bridge to Russia: The Music (Live),1,4wQaeOocGYb8DpNl7E461E,"Pressure - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:4wQaeOocGYb8DpNl7E461E,0.00144,0.443,0.84,0.00886,0.46,-6.085,0.0522,162.466,0.45,25
A Matter of Trust - The Bridge to Russia: The Music (Live),2,1rrFsLb9I65WPhy8naSuvm,"Allentown - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:1rrFsLb9I65WPhy8naSuvm,0.017,0.591,0.949,0.00613,0.95,-4.298,0.0351,115.581,0.873,25
A Matter of Trust - The Bridge to Russia: The Music (Live),5,47K0XWGfBG2VnKCx07ms8N,"It's Still Rock and Roll To Me - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:47K0XWGfBG2VnKCx07ms8N,0.0131,0.656,0.862,0.00025,0.728,-5.266,0.0461,129.851,0.278,26
A Matter of Trust - The Bridge to Russia: The Music (Live),6,4n8KElAizCsMbMPvEdu2sn,"Sometimes a Fantasy - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:4n8KElAizCsMbMPvEdu2sn,0.0146,0.38,0.954,4.92e-05,0.809,-3.914,0.108,169.505,0.572,23
A Matter of Trust - The Bridge to Russia: The Music (Live),7,0brINAbFXsXvSYN4fm2oXd,"You May Be Right - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:0brINAbFXsXvSYN4fm2oXd,0.016,0.378,0.972,0.0,0.731,-4.481,0.34,151.389,0.422,31
A Matter of Trust - The Bridge to Russia: The Music (Live),8,5fiQ9K7bAl7QeuBPqwbCvL,"Uptown Girl - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:5fiQ9K7bAl7QeuBPqwbCvL,0.00792,0.467,0.96,0.0,0.978,-4.146,0.0907,139.913,0.367,26
A Matter of Trust - The Bridge to Russia: The Music (Live),9,7HH5rqdXeUnfjFB6rJjUI2,"Big Shot - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:7HH5rqdXeUnfjFB6rJjUI2,0.0258,0.434,0.936,0.000115,0.91,-3.357,0.125,77.935,0.473,22
A Matter of Trust - The Bridge to Russia: The Music (Live),11,2u0NtAdPKSQ0UvgIfZtS30,"The Times They Are A-Changin' - Live in Moscow & Leningrad, Russia - July/August 1987",spotify:track:2u0NtAdPKSQ0UvgIfZtS30,0.545,0.319,0.467,0.0,0.59,-9.311,0.0748,185.746,0.428,23
A Matter of Trust - The Bridge to Russia: The Music (Live),12,1EmLPX5hQ0bgzSXQR3smxS,"She Loves You - Rehearsal Performance in Moscow & Leningrad, Russia - July/August 1987",spotify:track:1EmLPX5hQ0bgzSXQR3smxS,0.00966,0.433,0.972,2.52e-06,0.435,-4.591,0.0562,152.626,0.734,25
A Matter of Trust - The Bridge to Russia: The Music (Live),13,0Q5DgRKxSyLuMCl6r56mhJ,"New York State of Mind - Rehearsal Performance in Moscow & Leningrad, Russia - July/August 1987",spotify:track:0Q5DgRKxSyLuMCl6r56mhJ,0.37,0.448,0.495,4.34e-06,0.129,-7.371,0.0387,118.451,0.204,24
A Matter of Trust - The Bridge to Russia: The Music (Live),14,6gYJdiEzyQJYNCuaQQLquv,"Piano Man - Rehearsal Performance in Moscow & Leningrad, Russia - July/August 1987",spotify:track:6gYJdiEzyQJYNCuaQQLquv,0.79,0.4,0.369,3.72e-06,0.692,-10.547,0.0469,176.703,0.402,25
Live At Shea Stadium,1,6qNlUlcbk3gH6HTPfQPUcu,"Prelude/Angry Young Man - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:6qNlUlcbk3gH6HTPfQPUcu,0.0948,0.267,0.918,0.00017,0.991,-4.561,0.0652,90.416,0.495,32
Live At Shea Stadium,2,3Si1iG9KofSJVKFDb7MiiI,"My Life - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:3Si1iG9KofSJVKFDb7MiiI,0.102,0.569,0.966,0.0,0.809,-5.025,0.0532,132.948,0.256,38
Live At Shea Stadium,3,2u4NOGZ9DfNxERLwnLOrvW,"Summer, Highland Falls - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:2u4NOGZ9DfNxERLwnLOrvW,0.556,0.459,0.736,3.28e-06,0.405,-6.218,0.0348,95.161,0.29,43
Live At Shea Stadium,4,7If9eY1zoF8d1EeYU1LSyO,"Everybody Loves You Now - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:7If9eY1zoF8d1EeYU1LSyO,0.283,0.441,0.942,0.0,0.955,-4.452,0.0742,134.805,0.443,30
Live At Shea Stadium,5,5dDaDPXXEaTuKtBDLaNHiZ,"Zanzibar - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:5dDaDPXXEaTuKtBDLaNHiZ,0.34,0.383,0.919,0.0,0.982,-4.607,0.0651,147.815,0.431,30
Live At Shea Stadium,6,6HW3N8uqz6IMTXT7ffQzgi,"New York State Of Mind (feat. Tony Bennett) - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:6HW3N8uqz6IMTXT7ffQzgi,0.512,0.358,0.709,1.59e-06,0.931,-5.306,0.0385,108.724,0.212,35
Live At Shea Stadium,7,3nwmHb1oLV9LsPmoz8leaK,"Allentown - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:3nwmHb1oLV9LsPmoz8leaK,0.262,0.578,0.96,0.0,0.991,-3.732,0.0448,114.505,0.654,32
Live At Shea Stadium,8,69jU0faeGGEQKOgHxm03uN,"The Ballad Of Billy The Kid - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:69jU0faeGGEQKOgHxm03uN,0.391,0.264,0.873,4.22e-06,0.987,-4.881,0.0693,84.242,0.35,30
Live At Shea Stadium,9,1I9k4d5YPWEC3KJ0aXFBAt,"She's Always A Woman - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:1I9k4d5YPWEC3KJ0aXFBAt,0.857,0.304,0.506,9.44e-06,0.919,-7.765,0.0337,80.795,0.218,32
Live At Shea Stadium,10,43MboWQP4L89HJamnAyYyl,"Goodnight Saigon - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:43MboWQP4L89HJamnAyYyl,0.325,0.412,0.591,0.0,0.988,-6.135,0.0403,114.286,0.247,31
Live At Shea Stadium,11,61mreimGl1nqKigAiwDXKw,"Miami 2017 (I've Seen The Lights Go Out On Broadway) - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:61mreimGl1nqKigAiwDXKw,0.127,0.285,0.882,0.0,0.498,-4.655,0.0616,155.425,0.338,32
Live At Shea Stadium,12,5yIsenAzY9NSwqTh1Enmdh,"Shameless (feat. Garth Brooks) - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:5yIsenAzY9NSwqTh1Enmdh,0.0851,0.391,0.931,1.23e-06,0.998,-3.054,0.0508,129.434,0.302,42
Live At Shea Stadium,13,5Wf8sdQL7e9vHOVBDdGRdd,"This Is The Time (feat. John Mayer) - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:5Wf8sdQL7e9vHOVBDdGRdd,0.618,0.384,0.807,2.07e-05,0.979,-5.358,0.0373,124.723,0.201,31
Live At Shea Stadium,14,0ZV5ga7R5gUeNnWzzY8cSH,"Keeping The Faith - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:0ZV5ga7R5gUeNnWzzY8cSH,0.205,0.572,0.943,0.0,0.93,-3.283,0.0549,91.369,0.718,29
Live At Shea Stadium,1,2rYVOQQUzRXd9QIcQXwcDZ,"Captain Jack - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:2rYVOQQUzRXd9QIcQXwcDZ,0.187,0.266,0.763,1.03e-06,0.991,-4.956,0.0367,150.891,0.412,30
Live At Shea Stadium,2,5PZ8SLA3hOGCaD9yEtLj7E,"Lullabye (Goodnight, My Angel) - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:5PZ8SLA3hOGCaD9yEtLj7E,0.95,0.274,0.342,3.47e-05,0.949,-10.623,0.0303,73.059,0.115,28
Live At Shea Stadium,3,5GUNK2bU5nFi4bUB7O76gr,"The River Of Dreams / A Hard Day's Night - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:5GUNK2bU5nFi4bUB7O76gr,0.169,0.257,0.968,0.0,0.973,-3.975,0.148,89.986,0.491,31
Live At Shea Stadium,4,3SKxKQHqWRb08nKyK0Ovdu,"We Didn't Start The Fire - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:3SKxKQHqWRb08nKyK0Ovdu,0.106,0.492,0.975,0.0,0.995,-2.658,0.0938,147.396,0.364,34
Live At Shea Stadium,5,58X3TivaTWRDTsLscXFUL0,"You May Be Right - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:58X3TivaTWRDTsLscXFUL0,0.0414,0.401,0.994,0.0,0.977,-3.653,0.175,154.714,0.336,30
Live At Shea Stadium,6,7oSjS5LmaztZh3IiFBNRDt,"Scenes From An Italian Restaurant - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:7oSjS5LmaztZh3IiFBNRDt,0.185,0.293,0.938,0.0,0.867,-4.098,0.0653,100.295,0.279,33
Live At Shea Stadium,7,5zNzguTAJpwkaVEZNynSeR,"Only The Good Die Young - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:5zNzguTAJpwkaVEZNynSeR,0.124,0.41,0.956,0.0,0.861,-3.765,0.0942,77.866,0.539,30
Live At Shea Stadium,8,28JzpzSoewPaTPlotYuhDz,"I Saw Her Standing There (feat. Paul McCartney) - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:28JzpzSoewPaTPlotYuhDz,0.0209,0.266,0.99,0.0,0.989,-3.634,0.138,155.067,0.431,32
Live At Shea Stadium,9,6Urr9ZpwOusb807dhn0MIo,"Take Me Out To The Ball Game - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:6Urr9ZpwOusb807dhn0MIo,0.675,0.261,0.875,0.00314,0.9,-8.973,0.0796,168.638,0.375,28
Live At Shea Stadium,10,6VvWQb5mxb6xhJ2xxqWkds,"Piano Man - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:6VvWQb5mxb6xhJ2xxqWkds,0.203,0.165,0.92,0.00013,0.928,-4.848,0.0686,178.838,0.315,38
Live At Shea Stadium,11,3UpWAHui6MTeUBIL799Wt3,"Let It Be (feat. Paul McCartney) - Live at Shea Stadium, Queens, NY - July 2008",spotify:track:3UpWAHui6MTeUBIL799Wt3,0.588,0.29,0.832,3.73e-06,0.96,-5.251,0.0712,140.54,0.388,34
12 Gardens Live,1,2ctxytXNCxzbOaMpidZr1Z,"Prelude / Angry Young Man - Live at Madison Square Garden, New York, NY - 2006",spotify:track:2ctxytXNCxzbOaMpidZr1Z,0.347,0.315,0.93,6.56e-05,0.98,-5.098,0.0894,99.447,0.558,26
12 Gardens Live,2,2olhfC4wguBfYxiBbcEAJ9,"My Life - Live at Madison Square Garden, New York, NY - 2006",spotify:track:2olhfC4wguBfYxiBbcEAJ9,0.294,0.493,0.924,6.49e-05,0.893,-6.403,0.0544,133.022,0.348,28
12 Gardens Live,3,1FkQTrAtQpQZ5ClEjGSYUG,"Everybody Loves You Now - Live at Madison Square Garden, New York, NY - 2006",spotify:track:1FkQTrAtQpQZ5ClEjGSYUG,0.572,0.447,0.877,0.0,0.895,-6.497,0.0821,136.958,0.57,25
12 Gardens Live,4,3MZk7qcQ0rPntsVKFRUhu4,"The Ballad of Billy the Kid - Live at Madison Square Garden, New York, NY - 2006",spotify:track:3MZk7qcQ0rPntsVKFRUhu4,0.524,0.324,0.836,1.66e-05,0.976,-6.578,0.0504,91.037,0.44,25
12 Gardens Live,5,5mo10ZdudebSf9xhsw2fIc,"The Entertainer - Live at Madison Square Garden, New York, NY - 2006",spotify:track:5mo10ZdudebSf9xhsw2fIc,0.519,0.419,0.906,0.0,0.693,-5.791,0.0821,101.464,0.519,27
12 Gardens Live,6,3MTC17XzkN2SlreuIzA4e1,"Vienna - Live at Madison Square Garden, New York, NY - 2006",spotify:track:3MTC17XzkN2SlreuIzA4e1,0.809,0.452,0.588,0.0,0.873,-7.719,0.0545,62.201,0.248,28
12 Gardens Live,7,5haICjQzApYb4dnbuvJ7cw,"New York State of Mind - Live at Madison Square Garden, New York, NY - 2006",spotify:track:5haICjQzApYb4dnbuvJ7cw,0.63,0.307,0.711,7.83e-06,0.859,-8.024,0.0642,118.577,0.239,29
12 Gardens Live,8,6wJI8TUEihJZxRY5htEVKn,"The Night Is Still Young - Live at Madison Square Garden, New York, NY - 2006",spotify:track:6wJI8TUEihJZxRY5htEVKn,0.497,0.435,0.696,3.45e-05,0.827,-8.146,0.0354,83.123,0.318,23
12 Gardens Live,9,4goJQvPN2C13s6ifJ8eHTo,"Zanzibar - Live at Madison Square Garden, New York, NY - 2006",spotify:track:4goJQvPN2C13s6ifJ8eHTo,0.638,0.397,0.837,3.43e-05,0.739,-6.817,0.0811,150.993,0.382,23
12 Gardens Live,10,2y9RHvfTmonPSJKAPDHBbY,"Miami 2017 (I've Seen the Lights Go Out On Broadway) - Live at Madison Square Garden, New York, NY - 2006",spotify:track:2y9RHvfTmonPSJKAPDHBbY,0.6,0.301,0.706,7.32e-06,0.709,-7.191,0.0516,154.073,0.306,27
12 Gardens Live,11,0vQ3bNdFIMlSJ5k4hVmZ7x,"The Great Wall of China - Live at Madison Square Garden, New York, NY - 2006",spotify:track:0vQ3bNdFIMlSJ5k4hVmZ7x,0.207,0.562,0.795,8.36e-06,0.727,-5.555,0.0496,109.053,0.633,22
12 Gardens Live,12,5hjhfXQhRmOItyAgcyXE1f,"Allentown - Live at Madison Square Garden, New York, NY - 2006",spotify:track:5hjhfXQhRmOItyAgcyXE1f,0.37,0.548,0.887,2.41e-05,0.976,-6.311,0.0512,113.419,0.715,25
12 Gardens Live,13,6IzImPm2ioWxrDSarhf7J9,"She's Right On Time - Live at Madison Square Garden, New York, NY - 2006",spotify:track:6IzImPm2ioWxrDSarhf7J9,0.454,0.33,0.76,0.0,0.9,-6.487,0.04,81.982,0.294,21
12 Gardens Live,14,4jWJGpyje6v8r1R9RMXpvX,"Don't Ask Me Why - Live at Madison Square Garden, New York, NY - 2006",spotify:track:4jWJGpyje6v8r1R9RMXpvX,0.349,0.537,0.865,0.0,0.948,-7.201,0.0906,99.236,0.492,25
12 Gardens Live,15,5cDulbxxqd9LTzyn2L2Ahn,"Laura - Live at Madison Square Garden, New York, NY - 2006",spotify:track:5cDulbxxqd9LTzyn2L2Ahn,0.587,0.324,0.676,0.0,0.881,-7.01,0.0337,143.55,0.119,21
12 Gardens Live,1,48J4vocVG2HaUr8v838OAv,"Goodnight Saigon - Live at Madison Square Garden, New York, NY - 2006",spotify:track:48J4vocVG2HaUr8v838OAv,0.515,0.318,0.469,0.0,0.988,-7.952,0.0387,108.481,0.257,24
12 Gardens Live,2,0I12jmyuheZWI5k0EdCiSl,"Movin' Out (Anthony's Song) - Live at Madison Square Garden, New York, NY - 2006",spotify:track:0I12jmyuheZWI5k0EdCiSl,0.648,0.441,0.927,5e-05,0.988,-6.492,0.0581,138.394,0.5,27
12 Gardens Live,3,433pr4AwUy4pKDtBvaSRDS,"An Innocent Man - Live at Madison Square Garden, New York, NY - 2006",spotify:track:433pr4AwUy4pKDtBvaSRDS,0.15,0.475,0.622,0.0,0.727,-9.01,0.03,105.419,0.385,25
12 Gardens Live,4,7pmTcbKLl4a361h4G78nak,"The Downeaster 'Alexa' - Live at Madison Square Garden, New York, NY - 2006",spotify:track:7pmTcbKLl4a361h4G78nak,0.334,0.39,0.722,0.0,0.968,-6.837,0.0365,88.155,0.475,27
12 Gardens Live,5,5LYd4aryu5h4JpnjWlaW6X,"She's Always a Woman - Live at Madison Square Garden, New York, NY - 2006",spotify:track:5LYd4aryu5h4JpnjWlaW6X,0.905,0.26,0.416,2.21e-06,0.843,-8.958,0.032,157.887,0.287,28
12 Gardens Live,6,1E6nmKGhOa7jJjb890dufq,"Keeping the Faith - Live at Madison Square Garden, New York, NY - 2006",spotify:track:1E6nmKGhOa7jJjb890dufq,0.341,0.604,0.863,2.06e-05,0.997,-6.829,0.055,92.074,0.788,23
12 Gardens Live,7,0I3VhjRGxJCUdnjUjB8VjK,"The River of Dreams - Live at Madison Square Garden, New York, NY - 2006",spotify:track:0I3VhjRGxJCUdnjUjB8VjK,0.407,0.526,0.938,1.03e-05,0.957,-7.196,0.0848,89.966,0.432,25
12 Gardens Live,8,5070EtK630Y5gFUN6TbrAw,"A Matter of Trust - Live at Madison Square Garden, New York, NY - 2006",spotify:track:5070EtK630Y5gFUN6TbrAw,0.0695,0.575,0.87,3.25e-05,0.989,-7.691,0.0533,110.204,0.628,25
