album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
5,6,0dNt7lZks5TVxiGaCIY1yZ,Drown Me Out (feat. Ghetts) - + Ghetts,spotify:track:0dNt7lZks5TVxiGaCIY1yZ,0.0282,0.511,0.91,0.0,0.127,-6.186,0.116,140.147,0.426,36
x (Deluxe Edition),1,5TvFfDlVoUWZvfqrhTJzD7,One,spotify:track:5TvFfDlVoUWZvfqrhTJzD7,0.877,0.464,0.321,0.0,0.0789,-11.12,0.0418,93.528,0.306,66
x (Deluxe Edition),2,0xCA70t1ZA4fa9UOE0lIJm,I'm a Mess,spotify:track:0xCA70t1ZA4fa9UOE0lIJm,0.556,0.697,0.377,0.0,0.0999,-7.755,0.0397,138.754,0.336,67
x (Deluxe Edition),3,6K8qKeWo5MsFED7wCR6Kop,Sing,spotify:track:6K8qKeWo5MsFED7wCR6Kop,0.304,0.818,0.67,1.22e-06,0.0601,-4.451,0.0472,119.988,0.939,69
x (Deluxe Edition),4,1huvTbEYtgltjQRXzrNKGi,Don't,spotify:track:1huvTbEYtgltjQRXzrNKGi,0.0113,0.806,0.608,0.0,0.635,-7.008,0.0659,95.049,0.849,72
x (Deluxe Edition),5,3GKSfF6c3Rv3a1knSjxnXa,Nina,spotify:track:3GKSfF6c3Rv3a1knSjxnXa,0.175,0.791,0.669,0.0,0.33,-7.189,0.146,92.013,0.809,59
x (Deluxe Edition),6,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201,83
x (Deluxe Edition),7,5v4sZRuvWDcisoOk1PFv6T,Bloodstream,spotify:track:5v4sZRuvWDcisoOk1PFv6T,0.529,0.66,0.316,0.000294,0.104,-11.567,0.0364,91.207,0.543,67
x (Deluxe Edition),8,1HbcclMpw0q2WDWpdGCKdS,Tenerife Sea,spotify:track:1HbcclMpw0q2WDWpdGCKdS,0.697,0.53,0.346,1.07e-05,0.105,-10.497,0.0376,121.876,0.359,70
x (Deluxe Edition),9,2VmA7bm5ECiYZfw7x4Nzku,Runaway,spotify:track:2VmA7bm5ECiYZfw7x4Nzku,0.024,0.767,0.449,0.000299,0.151,-7.158,0.0364,95.03,0.908,59
x (Deluxe Edition),10,1gHF0I223J5pv06SuBcmkz,The Man,spotify:track:1gHF0I223J5pv06SuBcmkz,0.576,0.759,0.725,0.0,0.0771,-7.006,0.158,87.467,0.619,57
x (Deluxe Edition),11,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,0.591,82
x (Deluxe Edition),12,12B0Twa9kRz45Xw2PgXHJm,Afire Love,spotify:track:12B0Twa9kRz45Xw2PgXHJm,0.464,0.552,0.637,1.63e-05,0.136,-6.568,0.0445,97.97,0.333,61
x (Deluxe Edition),13,2dmOWlEHrP266Qgz6wnUrd,Take It Back,spotify:track:2dmOWlEHrP266Qgz6wnUrd,0.318,0.754,0.613,0.0,0.335,-6.342,0.229,113.196,0.904,57
x (Deluxe Edition),14,7awwmuGslmuyhnlpFipDqk,Shirtsleeves,spotify:track:7awwmuGslmuyhnlpFipDqk,0.319,0.752,0.76,0.0,0.335,-5.34,0.0341,107.034,0.752,56
x (Deluxe Edition),15,0N5zjRnf8AreOm95iSBXF4,Even My Dad Does Sometimes,spotify:track:0N5zjRnf8AreOm95iSBXF4,0.756,0.58,0.318,0.000171,0.117,-8.926,0.0279,129.757,0.295,57
x (Deluxe Edition),16,5pY3ovFxbvAg7reGZjJQSp,I See Fire,spotify:track:5pY3ovFxbvAg7reGZjJQSp,0.638,0.641,0.176,5.14e-06,0.252,-11.692,0.0349,76.031,0.297,12
